Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.041,1713739396072618.902	,1713739396072618.943	
0,ScatterSub,KERNEL_AICORE,1,0,11.458,1713739396297379.101	,1713739396297390.559	
0,N/A,PROFILING_DISABLE,0,3,0.02,1713739396306104.991	,1713739396306105.011	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.041,1713739396306618.939	,1713739396306618.980	
