Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713731506596088.767	,1713731506596088.787	
0,ScatterSub,KERNEL_AICORE,1,0,26.979,1713731506943640.001	,1713731506943666.980	
0,N/A,PROFILING_DISABLE,0,3,0.041,1713731506949560.186	,1713731506949560.227	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.041,1713731506949921.319	,1713731506949921.360	
0,N/A,PLACE_HOLDER_SQE,0,5,0.041,1713731506950622.167	,1713731506950622.208	
