Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713718159468636.495	,1713718159468636.515	
0,ScatterSub,KERNEL_AICORE,1,0,10.771,1713718159776067.914	,1713718159776078.685	
0,N/A,PROFILING_DISABLE,0,3,0.02,1713718159781149.979	,1713718159781149.999	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.02,1713718159781613.488	,1713718159781613.508	
0,N/A,PLACE_HOLDER_SQE,0,5,0.02,1713718159782262.627	,1713718159782262.647	
