Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713394425037961.652	,1713394425037961.672	
0,Addcmul,KERNEL_AICORE,1,0,34.334,1713394425228399.574	,1713394425228433.908	
0,N/A,PROFILING_DISABLE,0,3,0.02,1713394425235516.826	,1713394425235516.846	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.02,1713394425235920.439	,1713394425235920.459	
0,N/A,PLACE_HOLDER_SQE,0,5,0.02,1713394425236752.644	,1713394425236752.664	
