Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.041,1713522522592655.289	,1713522522592655.330	
0,MseLossGrad,KERNEL_AICORE,1,0,11.187,1713522522885005.227	,1713522522885016.414	
0,N/A,PROFILING_DISABLE,0,3,0.02,1713522522890881.162	,1713522522890881.182	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.02,1713522522891289.337	,1713522522891289.357	
0,N/A,PLACE_HOLDER_SQE,0,5,0.02,1713522522892131.584	,1713522522892131.604	
