Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713431648409803.775	,1713431648409803.795	
0,Addcmul,KERNEL_AICORE,1,0,11.021,1713431648612784.312	,1713431648612795.333	
0,N/A,PROFILING_DISABLE,0,3,0.041,1713431648617307.531	,1713431648617307.572	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.02,1713431648617671.726	,1713431648617671.746	
