Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713719589818832.789	,1713719589818832.809	
0,ScatterSub,KERNEL_AICORE,1,0,9.708,1713719590088054.809	,1713719590088064.517	
0,N/A,PROFILING_DISABLE,0,3,0.02,1713719590094079.643	,1713719590094079.663	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.041,1713719590094523.152	,1713719590094523.193	
