Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713728871937259.027	,1713728871937259.047	
0,ScatterSub,KERNEL_AICORE,1,0,26.021,1713728872247334.939	,1713728872247360.960	
0,N/A,PROFILING_DISABLE,0,3,0.02,1713728872253766.240	,1713728872253766.260	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.02,1713728872254166.123	,1713728872254166.143	
