Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713450434721032.315	,1713450434721032.335	
0,FastGeluGrad,KERNEL_AICORE,1,0,11.5,1713450434903971.476	,1713450434903982.976	
0,N/A,PROFILING_DISABLE,0,3,0.02,1713450434908079.874	,1713450434908079.894	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.02,1713450434909700.616	,1713450434909700.636	
