Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713449844996056.938	,1713449844996056.958	
0,FastGeluGrad,KERNEL_AICORE,1,0,91.918,1713449845379101.723	,1713449845379193.641	
0,N/A,PROFILING_DISABLE,0,3,0.041,1713449845386824.237	,1713449845386824.278	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.02,1713449845387458.605	,1713449845387458.625	
