Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.041,1713691724832233.943	,1713691724832233.984	
0,LpNormV2,KERNEL_AICORE,1,0,30.063,1713691725109118.685	,1713691725109148.748	
0,N/A,PROFILING_DISABLE,0,3,0.02,1713691725114848.450	,1713691725114848.470	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.02,1713691725115985.432	,1713691725115985.452	
