Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713712645226626.970	,1713712645226626.990	
0,LpNormV2,KERNEL_AICORE,1,0,14.187,1713712645420384.315	,1713712645420398.502	
0,N/A,PROFILING_DISABLE,0,3,0.02,1713712645424634.945	,1713712645424634.965	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.02,1713712645425253.229	,1713712645425253.249	
