Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.041,1713690214081818.481	,1713690214081818.522	
0,N/A,PROFILING_DISABLE,0,3,0.041,1713690214387998.145	,1713690214387998.186	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.041,1713690214388600.886	,1713690214388600.927	
