Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713439026440876.551	,1713439026440876.571	
0,FastGelu,KERNEL_AICORE,1,0,10.312,1713439026714042.882	,1713439026714053.194	
0,N/A,PROFILING_DISABLE,0,3,0.02,1713439026720074.632	,1713439026720074.652	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.02,1713439026720587.560	,1713439026720587.580	
0,N/A,PLACE_HOLDER_SQE,0,5,0.02,1713439026721103.070	,1713439026721103.090	
