Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713712778626538.636	,1713712778626538.656	
0,LpNormV2,KERNEL_AICORE,1,0,32.938,1713712778795767.200	,1713712778795800.138	
0,N/A,PROFILING_DISABLE,0,3,0.02,1713712778800675.636	,1713712778800675.656	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.02,1713712778801016.080	,1713712778801016.100	
0,N/A,PLACE_HOLDER_SQE,0,5,0.041,1713712778801900.140	,1713712778801900.181	
