Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713689771810644.896	,1713689771810644.916	
0,N/A,PROFILING_DISABLE,0,3,0.041,1713689772161916.811	,1713689772161916.852	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.041,1713689772162253.443	,1713689772162253.484	
0,N/A,PLACE_HOLDER_SQE,0,5,0.041,1713689772163144.899	,1713689772163144.940	
