Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),total_cycles,vec_exe_time(us),vec_exe_ratio,mac_exe_time(us),mac_exe_ratio,scalar_exe_time(us),scalar_exe_ratio,mte1_exe_time(us),mte1_exe_ratio,mte2_exe_time(us),mte2_exe_ratio,mte3_exe_time(us),mte3_exe_ratio,fixpipe_exe_time(us),fixpipe_exe_ratio,memory_bound
0,4294967295,0,1,Addcmul,Addcmul,dynamic,AI_VECTOR_CORE,1713390712311991.828	,18.542,0,1,0,NO,"""8,2048;8,2048;8,2048;1""",FLOAT16;FLOAT16;FLOAT16;FLOAT16,FORMAT_ND;FORMAT_ND;FORMAT_ND;FORMAT_ND,"""8,2048""",FLOAT16,FORMAT_ND,N/A,6.84,8556,0.724,0.106,0.0,0.0,2.936,0.429,0.003,0.0,3.409,0.498,0.978,0.143,0.001,0.0,4.698
