Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713691298362264.992	,1713691298362265.012	
0,LpNormV2,KERNEL_AICORE,1,0,14.708,1713691298629543.597	,1713691298629558.305	
0,N/A,PROFILING_DISABLE,0,3,0.02,1713691298635399.781	,1713691298635399.801	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.02,1713691298635855.082	,1713691298635855.102	
