Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713437215357872.532	,1713437215357872.552	
0,FastGelu,KERNEL_AICORE,1,0,10.062,1713437215910222.382	,1713437215910232.444	
0,N/A,PROFILING_DISABLE,0,3,0.02,1713437215928600.702	,1713437215928600.722	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.041,1713437215931140.963	,1713437215931141.004	
0,N/A,PLACE_HOLDER_SQE,0,5,0.02,1713437215932536.929	,1713437215932536.949	
