Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713692274774558.283	,1713692274774558.303	
0,LpNormV2,KERNEL_AICORE,1,0,12.583,1713692274945232.794	,1713692274945245.377	
0,N/A,PROFILING_DISABLE,0,3,0.041,1713692274949154.500	,1713692274949154.541	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.041,1713692274949497.924	,1713692274949497.965	
0,N/A,PLACE_HOLDER_SQE,0,5,0.02,1713692274950482.174	,1713692274950482.194	
