Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713730731854895.572	,1713730731854895.592	
0,ScatterSub,KERNEL_AICORE,1,0,11.937,1713730732157150.259	,1713730732157162.196	
0,N/A,PROFILING_DISABLE,0,3,0.041,1713730732163410.702	,1713730732163410.743	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.02,1713730732163850.711	,1713730732163850.731	
