Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713692837884535.074	,1713692837884535.094	
0,LpNormV2,KERNEL_AICORE,1,0,14.187,1713692838050831.702	,1713692838050845.889	
0,N/A,PROFILING_DISABLE,0,3,0.041,1713692838055643.615	,1713692838055643.656	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.02,1713692838056108.749	,1713692838056108.769	
