Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713693740265988.715	,1713693740265988.735	
0,LpNormV2,KERNEL_AICORE,1,0,15.437,1713693740431879.710	,1713693740431895.147	
0,N/A,PROFILING_DISABLE,0,3,0.041,1713693740437561.140	,1713693740437561.181	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.02,1713693740437955.065	,1713693740437955.085	
0,N/A,PLACE_HOLDER_SQE,0,5,0.02,1713693740438874.189	,1713693740438874.209	
