Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713741171659093.566	,1713741171659093.586	
0,ScatterMax,KERNEL_AICORE,1,0,12.354,1713741172055583.588	,1713741172055595.942	
0,N/A,PROFILING_DISABLE,0,3,0.02,1713741172061566.317	,1713741172061566.337	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.02,1713741172062003.159	,1713741172062003.179	
