Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713393859653723.045	,1713393859653723.065	
0,Addcmul,KERNEL_AICORE,1,0,34.229,1713393859826841.440	,1713393859826875.669	
0,N/A,PROFILING_DISABLE,0,3,0.02,1713393859832130.092	,1713393859832130.112	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.041,1713393859832712.041	,1713393859832712.082	
