Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.041,1713395157063516.265	,1713395157063516.306	
0,Addcmul,KERNEL_AICORE,1,0,25.167,1713395157241730.057	,1713395157241755.224	
0,N/A,PROFILING_DISABLE,0,3,0.041,1713395157249813.684	,1713395157249813.725	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.02,1713395157251036.105	,1713395157251036.125	
