Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.041,1713728698215130.456	,1713728698215130.497	
0,ScatterSub,KERNEL_AICORE,1,0,10.791,1713728698437624.024	,1713728698437634.815	
0,N/A,PROFILING_DISABLE,0,3,0.02,1713728698443610.961	,1713728698443610.981	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.02,1713728698443989.969	,1713728698443989.989	
0,N/A,PLACE_HOLDER_SQE,0,5,0.02,1713728698444875.904	,1713728698444875.924	
