Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.041,1713703206671159.071	,1713703206671159.112	
0,LpNormV2,KERNEL_AICORE,1,0,14.416,1713703207502457.789	,1713703207502472.205	
0,N/A,PROFILING_DISABLE,0,3,0.02,1713703207525575.604	,1713703207525575.624	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.041,1713703207526090.698	,1713703207526090.739	
