Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.02,1713395638224609.766	,1713395638224609.786	
0,Addcmul,KERNEL_AICORE,1,0,11.146,1713395638428370.528	,1713395638428381.674	
0,N/A,PROFILING_DISABLE,0,3,0.041,1713395638440273.505	,1713395638440273.546	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.02,1713395638441379.861	,1713395638441379.881	
