Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,N/A,PROFILING_ENABLE,0,2,0.041,1713693323922622.983	,1713693323922623.024	
0,LpNormV2,KERNEL_AICORE,1,0,14.396,1713693324088988.175	,1713693324089002.571	
0,N/A,PROFILING_DISABLE,0,3,0.041,1713693324095557.811	,1713693324095557.852	
0,N/A,DEVICE_RINGBUFFER_CONTROL,0,4,0.02,1713693324097465.226	,1713693324097465.246	
